AN_BASE,CD_PROGRAMA_IES,NM_PROGRAMA_IES,NM_PROGRAMA_IDIOMA,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,CS_STATUS_JURIDICO,DS_DEPENDENCIA_ADMINISTRATIVA,DS_ORGANIZACAO_ACADEMICA,NM_GRANDE_AREA_CONHECIMENTO,NM_AREA_CONHECIMENTO,NM_AREA_AVALIACAO,NM_GRAU_PROGRAMA,SG_UF_PROGRAMA,NM_MUNICIPIO_PROGRAMA_IES,CD_CONCEITO_PROGRAMA,ANO_INICIO_PROGRAMA,NM_MODALIDADE_PROGRAMA,NM_REGIAO,SG_ENTIDADE_ENSINO_REDE,IN_REDE
2015,31005012021P0,SERVIÇO SOCIAL,POSTGRADUATE PROGRAM IN SOCIAL WORK AT PUC-RIO,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PARTICULAR,PRIVADO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,SERVIÇO SOCIAL,SERVIÇO SOCIAL,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,5,1972,ACADÊMICO,SUDESTE,NA,NÃO
2015,31005012024P0,HISTÓRIA SOCIAL DA CULTURA,SOCIAL HISTORY OF CULTURE,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PARTICULAR,PRIVADO,UNIVERSIDADE,CIÊNCIAS HUMANAS,HISTÓRIA,HISTÓRIA,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,4,1987,ACADÊMICO,SUDESTE,NA,NÃO
2015,31005012026P2,RELAÇÕES INTERNACIONAIS,INSTITUTE OF INTERNATIONAL RELATIONS,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PARTICULAR,PRIVADO,UNIVERSIDADE,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,6,1987,ACADÊMICO,SUDESTE,NA,NÃO
2015,31005012027P9,DESIGN,GRADUATE PROGRAM IN DESIGN,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PARTICULAR,PRIVADO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,DESENHO INDUSTRIAL,ARQUITETURA E URBANISMO,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,4,1994,ACADÊMICO,SUDESTE,NA,NÃO
2015,31005012028P5,METROLOGIA,POSTGRADUATE PROGRAMME IN METROLOGY,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PARTICULAR,PRIVADO,UNIVERSIDADE,ENGENHARIAS,ENGENHARIA DE PRODUÇÃO,ENGENHARIAS III,MESTRADO,RJ,RIO DE JANEIRO,4,1996,ACADÊMICO,SUDESTE,NA,NÃO
2015,31005012029P1,COMUNICAÇÃO,GRADUATE PROGRAM IN COMMUNICATION STUDIES,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PARTICULAR,PRIVADO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,COMUNICAÇÃO,CIÊNCIAS SOCIAIS APLICADAS I,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,4,2003,ACADÊMICO,SUDESTE,NA,NÃO
2015,24009016029P7,EXPLORAÇÃO PETROLÍFERA E MINERAL,PETROLEUM AND MINERAL EXPLORATION,UFCG,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,GEOCIÊNCIAS,GEOCIÊNCIAS,MESTRADO,PB,CAMPINA GRANDE,3,2013,ACADÊMICO,NORDESTE,NA,NÃO
2015,31070019001P0,ESTUDOS MARÍTIMOS,MSC IN MARITIME STUDIES,EGN,ESCOLA DE GUERRA NAVAL,FEDERAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,MESTRADO PROFISSIONAL,RJ,RIO DE JANEIRO,3,2014,PROFISSIONAL,SUDESTE,NA,NÃO
2015,31073018001P0,CIÊNCIAS CARDIOVASCULARES,CARDIOVASCULAR SCIENCE,INC,INSTITUTO NACIONAL DE CARDIOLOGIA,FEDERAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS DA SAÚDE,MEDICINA,MEDICINA I,MESTRADO PROFISSIONAL,RJ,RIO DE JANEIRO,3,2013,PROFISSIONAL,SUDESTE,NA,NÃO
2015,31073018002P6,AVALIAÇÃO DE TECNOLOGIAS EM SAÚDE,HEATLH TECHNOLOGY ASSESSMENT,INC,INSTITUTO NACIONAL DE CARDIOLOGIA,FEDERAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS DA SAÚDE,SAÚDE COLETIVA,SAÚDE COLETIVA,MESTRADO PROFISSIONAL,RJ,RIO DE JANEIRO,3,2013,PROFISSIONAL,SUDESTE,NA,NÃO
2015,31075010001P2,MATEMÁTICA EM REDE NACIONAL,MATHEMATICS,SBM,SOCIEDADE BRASILEIRA DE MATEMÁTICA,PARTICULAR,PRIVADO,NÃO INFORMADO,CIÊNCIAS EXATAS E DA TERRA,MATEMÁTICA,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,MESTRADO PROFISSIONAL,RJ,RIO DE JANEIRO,5,2011,PROFISSIONAL,SUDESTE,UTFPR;USP/SC;USP/RP;USP;UNIVASF;UNIRIO;UNIR;UNIFESP;UNIFAP;UNICAMP;UNESP/SJRP;UNESP/RC;UNESP/PP;UNESP/IS;UNESP/BAU;UNEMAT;UNB;UFVJM;UFV;UFTM;UFT;UFSM;UFSJ;UFSCAR;UFSC;UFRRJ;UFRR;UFRPE;UFRN;UFRJ;UFRB;U,SIM
2015,31076017001P9,PRESERVAÇÃO DO PATRIMÔNIO CULTURAL,PRESERVATION OF CULTURAL HERITAGE,IPHAN,INSTITUTO DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO NACIONAL,FEDERAL,PÚBLICO,NÃO INFORMADO,MULTIDISCIPLINAR,INTERDISCIPLINAR,INTERDISCIPLINAR,MESTRADO PROFISSIONAL,RJ,RIO DE JANEIRO,3,2011,PROFISSIONAL,SUDESTE,NA,NÃO
2015,31088015001P3,CIÊNCIA E TECNOLOGIA DE MATERIAIS,MATERIAL SCIENCE AND TECHNOLOGY,UEZO,CENTRO UNIVERSITÁRIO ESTADUAL DA ZONA OESTE,ESTADUAL,PÚBLICO,CENTRO UNIVERSITÁRIO,MULTIDISCIPLINAR,MATERIAIS,MATERIAIS,MESTRADO PROFISSIONAL,RJ,RIO DE JANEIRO,3,2012,PROFISSIONAL,SUDESTE,NA,NÃO
2015,31088015002P0,CIÊNCIA E TECNOLOGIA AMBIENTAL,ENVIRONMENTAL SCIENCE AND TECHNOLOGY,UEZO,CENTRO UNIVERSITÁRIO ESTADUAL DA ZONA OESTE,ESTADUAL,PÚBLICO,CENTRO UNIVERSITÁRIO,MULTIDISCIPLINAR,CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS,MESTRADO PROFISSIONAL,RJ,RIO DE JANEIRO,3,2015,PROFISSIONAL,SUDESTE,NA,NÃO
2015,31096018001P2,CIÊNCIAS AEROESPACIAIS,AEROSPACE SCIENCES,UNIFA,UNIVERSIDADE DA FORÇA AÉREA,FEDERAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,MESTRADO PROFISSIONAL,RJ,RIO DE JANEIRO,4,2012,PROFISSIONAL,SUDESTE,NA,NÃO
2015,31098010001P5,CIÊNCIAS MILITARES,MASTER OF ARTS AND SCIENCES IN MILITARY SCIENCE,ECEME,ESCOLA DE COMANDO E ESTADO-MAIOR DO EXÉRCITO,FEDERAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,MESTRADO,RJ,RIO DE JANEIRO,3,2013,ACADÊMICO,SUDESTE,NA,NÃO
2015,31099017001P1,CIÊNCIAS APLICADAS AO SISTEMA MUSCULOESQUELÉTICO,APPLIED SCIENCES TO THE MUSCULOSKELETAL SYSTEM,INTO,INSTITUTO NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA,FEDERAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS BIOLÓGICAS,MORFOLOGIA,CIÊNCIAS BIOLÓGICAS II,MESTRADO PROFISSIONAL,RJ,RIO DE JANEIRO,3,2013,PROFISSIONAL,SUDESTE,NA,NÃO
2015,31106005001P8,DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE,REGIONAL DEVELOPMENT AND THE ENVIRONMENT,FESP,FACULDADES INTEGRADAS DO SUDOESTE MINEIRO,PARTICULAR,PRIVADO,NÃO INFORMADO,CIÊNCIAS SOCIAIS APLICADAS,PLANEJAMENTO URBANO E REGIONAL,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,MESTRADO PROFISSIONAL,MG,PASSOS,3,2014,PROFISSIONAL,SUDESTE,NA,NÃO
2015,31115004001P3,ENGENHARIA E GESTÃO DE PROCESSOS E SISTEMAS,.MASTER'S PROGRAMME IN PROCESS AND SYSTEMS ENGINEERING AND MANAGEMENT,IETEC,INSTITUTO DE EDUCAÇÃO TECNOLÓGICA,PARTICULAR,PRIVADO,NÃO INFORMADO,MULTIDISCIPLINAR,INTERDISCIPLINAR,INTERDISCIPLINAR,MESTRADO,MG,BELO HORIZONTE,3,2014,ACADÊMICO,SUDESTE,NA,NÃO
2015,32001010001P7,EDUCAÇÃO,EDUCATION,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,EDUCAÇÃO,EDUCAÇÃO,MESTRADO/DOUTORADO,MG,BELO HORIZONTE,7,1972,ACADÊMICO,SUDESTE,NA,NÃO
2015,32001010002P3,FÍSICA,PHYSICS GRADUATE PROGRAM AT UFMG,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,FÍSICA,ASTRONOMIA / FÍSICA,MESTRADO/DOUTORADO,MG,BELO HORIZONTE,7,1968,ACADÊMICO,SUDESTE,NA,NÃO
2015,32001010003P0,MATEMÁTICA,MATHEMATICS,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,MATEMÁTICA,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,MESTRADO/DOUTORADO,MG,BELO HORIZONTE,5,1971,ACADÊMICO,SUDESTE,NA,NÃO
2015,32001010004P6,CIÊNCIAS DA COMPUTAÇÃO,GRADUATE PROGRAM IN COMPUTER SCIENCE,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,MESTRADO/DOUTORADO,MG,BELO HORIZONTE,7,1974,ACADÊMICO,SUDESTE,NA,NÃO
2015,25025015001P6,EDUCAÇÃO PARA O ENSINO NA ÁREA DE SAÚDE,EDUCATION FOR TEACHING IN HEALTH,FPS,FACULDADE PERNAMBUCANA DE SAÚDE,PARTICULAR,PRIVADO,FACULDADE,MULTIDISCIPLINAR,ENSINO,ENSINO,MESTRADO PROFISSIONAL,PE,RECIFE,3,2011,PROFISSIONAL,NORDESTE,NA,NÃO
2015,41001010087P8,TECNOLOGIAS DA INFORMAÇÃO E COMUNICAÇÃO,INFORMATION TECHNOLOGY AND COMMUNICATION,UFSC,UNIVERSIDADE FEDERAL DE SANTA CATARINA,FEDERAL,PÚBLICO,UNIVERSIDADE,MULTIDISCIPLINAR,INTERDISCIPLINAR,INTERDISCIPLINAR,MESTRADO,SC,ARARANGUÁ,3,2014,ACADÊMICO,SUL,NA,NÃO
2015,41001010088P4,ENGENHARIA DE TRANSPORTES E GESTÃO TERRITORIAL,TRANSPORT ENGINEERING AND LAND MANAGEMENT,UFSC,UNIVERSIDADE FEDERAL DE SANTA CATARINA,FEDERAL,PÚBLICO,UNIVERSIDADE,ENGENHARIAS,ENGENHARIA CIVIL,ENGENHARIAS I,MESTRADO,SC,FLORIANÓPOLIS,3,2015,ACADÊMICO,SUL,NA,NÃO
2015,41001010089P0,OCEANOGRAFIA,OCEANOGRAPHY,UFSC,UNIVERSIDADE FEDERAL DE SANTA CATARINA,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,GEOCIÊNCIAS,GEOCIÊNCIAS,MESTRADO,SC,FLORIANÓPOLIS,3,2015,ACADÊMICO,SUL,NA,NÃO
2015,41001010090P9,ENGENHARIA E CIÊNCIAS MECÂNICAS,ENGINEERING AND MECHANICAL SCIENCES,UFSC,UNIVERSIDADE FEDERAL DE SANTA CATARINA,FEDERAL,PÚBLICO,UNIVERSIDADE,ENGENHARIAS,ENGENHARIA MECÂNICA,ENGENHARIAS III,MESTRADO,SC,JOINVILLE,3,2015,ACADÊMICO,SUL,NA,NÃO
2015,41002016001P9,CIÊNCIA E ENGENHARIA DE MATERIAIS,SCIENCE AND ENGINEERING OF MATERIALS,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,ENGENHARIAS,ENGENHARIA DE MATERIAIS E METALÚRGICA,ENGENHARIAS II,MESTRADO/DOUTORADO,SC,FLORIANÓPOLIS,3,1995,ACADÊMICO,SUL,NA,NÃO
2015,41002016003P1,CIENCIA DO SOLO,SOIL SCIENCE,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS AGRÁRIAS,AGRONOMIA,CIÊNCIAS AGRÁRIAS I,MESTRADO/DOUTORADO,SC,LAGES,5,1997,ACADÊMICO,SUL,NA,NÃO
2015,41002016004P8,CIÊNCIAS DO MOVIMENTO HUMANO,GRADUATE PROGRAM IN HUMAN MOVIMENT SCIENCE,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS DA SAÚDE,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,MESTRADO/DOUTORADO,SC,FLORIANÓPOLIS,4,1997,ACADÊMICO,SUL,NA,NÃO
2015,41002016005P4,TEATRO,THEATRE,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,"LINGÜÍSTICA, LETRAS E ARTES",ARTES,ARTES / MÚSICA,MESTRADO/DOUTORADO,SC,FLORIANÓPOLIS,5,2002,ACADÊMICO,SUL,NA,NÃO
2015,41002016007P7,PRODUÇÃO VEGETAL,PLANT PRODUCTION,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS AGRÁRIAS,AGRONOMIA,CIÊNCIAS AGRÁRIAS I,MESTRADO/DOUTORADO,SC,LAGES,5,2003,ACADÊMICO,SUL,NA,NÃO
2015,41002016008P3,CIENCIA ANIMAL,ANIMAL SCIENCE,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS AGRÁRIAS,MEDICINA VETERINÁRIA,MEDICINA VETERINÁRIA,MESTRADO/DOUTORADO,SC,LAGES,4,2002,ACADÊMICO,SUL,NA,NÃO
2015,41002016009P0,ADMINISTRAÇÃO,GRADUATE PROGRAM IN ADMINISTRATION,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS SOCIAIS APLICADAS,ADMINISTRAÇÃO,"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO",MESTRADO PROFISSIONAL,SC,FLORIANÓPOLIS,4,2004,PROFISSIONAL,SUL,NA,NÃO
2015,41002016010P8,ARTES VISUAIS,POS GRADUATION IN VISUAL ARTS,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,"LINGÜÍSTICA, LETRAS E ARTES",ARTES,ARTES / MÚSICA,MESTRADO/DOUTORADO,SC,FLORIANÓPOLIS,4,2005,ACADÊMICO,SUL,NA,NÃO
2015,41002016011P4,FÍSICA,GRATUATE PROGRAM IN PHYSICS,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS EXATAS E DA TERRA,FÍSICA,ASTRONOMIA / FÍSICA,MESTRADO,SC,JOINVILLE,3,2006,ACADÊMICO,SUL,NA,NÃO
2015,41002016012P0,ENGENHARIA ELÉTRICA,GRADUATE PROGRAM IN ELECTRICAL ENGINEERING,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,ENGENHARIAS,ENGENHARIA ELÉTRICA,ENGENHARIAS IV,MESTRADO PROFISSIONAL,SC,JOINVILLE,4,2006,PROFISSIONAL,SUL,NA,NÃO
2015,41002016013P7,HISTÓRIA,POSTGRADUATE HISTORY PROGRAM,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS HUMANAS,HISTÓRIA,HISTÓRIA,MESTRADO/DOUTORADO,SC,FLORIANÓPOLIS,4,2007,ACADÊMICO,SUL,NA,NÃO
2015,41002016014P3,MÚSICA,POSTGRADUATE PROGRAM IN MUSIC - UDESC,UDESC,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,ESTADUAL,PÚBLICO,NÃO INFORMADO,"LINGÜÍSTICA, LETRAS E ARTES",ARTES,ARTES / MÚSICA,MESTRADO,SC,FLORIANÓPOLIS,3,2007,ACADÊMICO,SUL,NA,NÃO
2015,33005010018P9,CIÊNCIAS CONTÁBEIS E ATUARIAIS,ACCOUNTING AND ACTUARIES,PUC/SP,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,PARTICULAR,PRIVADO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,ADMINISTRAÇÃO,"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO",MESTRADO,SP,SÃO PAULO,3,1978,ACADÊMICO,SUDESTE,NA,NÃO
2015,33005010019P5,DIREITO,GRADUATE IN LAW,PUC/SP,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,PARTICULAR,PRIVADO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,DIREITO,DIREITO,MESTRADO/DOUTORADO,SP,SÃO PAULO,4,1973,ACADÊMICO,SUDESTE,NA,NÃO
2015,33005010020P3,SERVIÇO SOCIAL,SOCIAL WORK,PUC/SP,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,PARTICULAR,PRIVADO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,SERVIÇO SOCIAL,SERVIÇO SOCIAL,MESTRADO/DOUTORADO,SP,SÃO PAULO,7,1972,ACADÊMICO,SUDESTE,NA,NÃO
2015,31001017138P0,CIÊNCIA DA INFORMAÇÃO - UFRJ - IBICT,POS-GRADUATE PROGRAMME ON INFORMATION SCIENCE ¿ IBICT/UFRJ,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,CIÊNCIA DA INFORMAÇÃO,CIÊNCIAS SOCIAIS APLICADAS I,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,5,2009,ACADÊMICO,SUDESTE,NA,NÃO
2015,22003010021P2,SAÚDE COLETIVA,DOCTOR IN PUBLIC HEALTH,UECE,UNIVERSIDADE ESTADUAL DO CEARÁ,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS DA SAÚDE,SAÚDE COLETIVA,SAÚDE COLETIVA,DOUTORADO,CE,FORTALEZA,4,2008,ACADÊMICO,NORDESTE,UFC,SIM
2015,22003010022P9,NUTRIÇÃO E SAÚDE,NUTRITION AND HEALTH,UECE,UNIVERSIDADE ESTADUAL DO CEARÁ,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS DA SAÚDE,NUTRIÇÃO,NUTRIÇÃO,MESTRADO,CE,FORTALEZA,3,2011,ACADÊMICO,NORDESTE,NA,NÃO
2015,22003010023P5,ENSINO NA SAÚDE,EDUCATION IN HEALTH,UECE,UNIVERSIDADE ESTADUAL DO CEARÁ,ESTADUAL,PÚBLICO,UNIVERSIDADE,MULTIDISCIPLINAR,INTERDISCIPLINAR,INTERDISCIPLINAR,MESTRADO PROFISSIONAL,CE,FORTALEZA,3,2012,PROFISSIONAL,NORDESTE,NA,NÃO
2015,22003010025P8,"SERVIÇO SOCIAL, TRABALHO E QUESTÃO SOCIAL","SOCIAL SERVICE, LABOUR AND SOCIAL ISSUES",UECE,UNIVERSIDADE ESTADUAL DO CEARÁ,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,SERVIÇO SOCIAL,SERVIÇO SOCIAL,MESTRADO,CE,FORTALEZA,3,2012,ACADÊMICO,NORDESTE,NA,NÃO
2015,22003010026P4,RECURSOS NATURAIS,NATURAL RESOURCES,UECE,UNIVERSIDADE ESTADUAL DO CEARÁ,ESTADUAL,PÚBLICO,UNIVERSIDADE,MULTIDISCIPLINAR,INTERDISCIPLINAR,INTERDISCIPLINAR,MESTRADO,CE,FORTALEZA,3,2013,ACADÊMICO,NORDESTE,NA,NÃO
2015,22003010027P0,EDUCAÇÃO E ENSINO (MAIE),INTERCAMPI ACADEMIC MASTERS IN EDUCATION AND TEACHING,UECE,UNIVERSIDADE ESTADUAL DO CEARÁ,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,EDUCAÇÃO,EDUCAÇÃO,MESTRADO,CE,LIMOEIRO DO NORTE,3,2013,ACADÊMICO,NORDESTE,NA,NÃO
2015,22003010028P7,BIOTECNOLOGIA EM SAÚDE HUMANA E ANIMAL,BIOTECHNOLOGY IN HUMAN AND ANIMAL HEALTH,UECE,UNIVERSIDADE ESTADUAL DO CEARÁ,ESTADUAL,PÚBLICO,UNIVERSIDADE,MULTIDISCIPLINAR,BIOTECNOLOGIA,BIOTECNOLOGIA,MESTRADO PROFISSIONAL,CE,FORTALEZA,4,2015,PROFISSIONAL,NORDESTE,NA,NÃO
2015,22004017002P4,ZOOTECNIA,POSTGRADUATE MASTER OF ANIMAL SCIENCE,UVA-CE,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS AGRÁRIAS,ZOOTECNIA,ZOOTECNIA / RECURSOS PESQUEIROS,MESTRADO,CE,SOBRAL,3,2006,ACADÊMICO,NORDESTE,NA,NÃO
2015,22004017003P0,GEOGRAFIA,GEOGRAPHY MASTERS DEGREE,UVA-CE,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,GEOGRAFIA,GEOGRAFIA,MESTRADO,CE,SOBRAL,3,2013,ACADÊMICO,NORDESTE,NA,NÃO
2015,22005013001P4,BIOPROSPECÇÃO MOLECULAR,MOLECULAR BIOPROSPECTION,URCA,UNIVERSIDADE REGIONAL DO CARIRI,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS BIOLÓGICAS,ECOLOGIA,BIODIVERSIDADE,MESTRADO,CE,CRATO,4,2007,ACADÊMICO,NORDESTE,NA,NÃO
2015,22005013002P0,ENFERMAGEM,GRADUATE PROGRAM IN NURSING,URCA,UNIVERSIDADE REGIONAL DO CARIRI,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS DA SAÚDE,ENFERMAGEM,ENFERMAGEM,MESTRADO,CE,CRATO,3,2014,ACADÊMICO,NORDESTE,NA,NÃO
2015,22008012001P3,TECNOLOGIA E GESTÃO AMBIENTAL,TECHNOLOGY AND ENVIRONMENTAL MANAGEMENT,IFCE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",FEDERAL,PÚBLICO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA",ENGENHARIAS,ENGENHARIA SANITÁRIA,ENGENHARIAS I,MESTRADO,CE,FORTALEZA,3,2008,ACADÊMICO,NORDESTE,NA,NÃO
2015,22008012002P0,TECNOLOGIA DE ALIMENTOS,FOOD TECHNOLOGY,IFCE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",FEDERAL,PÚBLICO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA",CIÊNCIAS AGRÁRIAS,CIÊNCIA E TECNOLOGIA DE ALIMENTOS,CIÊNCIA DE ALIMENTOS,MESTRADO,CE,LIMOEIRO DO NORTE,3,2012,ACADÊMICO,NORDESTE,NA,NÃO
2015,22008012003P6,ENGENHARIA DE TELECOMUNICAÇÕES,TELECOMMUNICATIONS ENGINEERING,IFCE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",FEDERAL,PÚBLICO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA",ENGENHARIAS,ENGENHARIA ELÉTRICA,ENGENHARIAS IV,MESTRADO,CE,FORTALEZA,3,2013,ACADÊMICO,NORDESTE,NA,NÃO
2015,22008012004P2,CIÊNCIA DA COMPUTAÇÃO,COMPUTER SCIENCE MSC,IFCE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",FEDERAL,PÚBLICO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA",CIÊNCIAS EXATAS E DA TERRA,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,MESTRADO,CE,FORTALEZA,3,2014,ACADÊMICO,NORDESTE,NA,NÃO
2015,22008012005P9,ENERGIAS RENOVÁVEIS,RENEWABLE ENERGY,IFCE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",FEDERAL,PÚBLICO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA",MULTIDISCIPLINAR,INTERDISCIPLINAR,INTERDISCIPLINAR,MESTRADO,CE,FORTALEZA,3,2014,ACADÊMICO,NORDESTE,NA,NÃO
